Timestamp	Power	Income today	Measured income	Irradiation	Irradiation income today
2011-02-18 09:10:00					
2011-02-18 09:20:00					
2011-02-18 09:30:00					
2011-02-18 09:40:00					
2011-02-18 09:50:00					
2011-02-18 10:00:00	9				
2011-02-18 10:10:00	19				
2011-02-18 10:20:00	22				
2011-02-18 10:30:00	26				
2011-02-18 10:40:00	82				
2011-02-18 10:50:00	102				
2011-02-18 11:00:00	129				
2011-02-18 11:10:00	138				
2011-02-18 11:20:00	142				
2011-02-18 11:30:00	147				
2011-02-18 11:40:00	147				
2011-02-18 11:50:00	158	0.102			
2011-02-18 12:00:00	181	0.118			
2011-02-18 12:10:00	181	0.239			
2011-02-18 12:20:00	226	0.277			
2011-02-18 12:30:00	241	0.315			
2011-02-18 12:40:00	259	0.357			
2011-02-18 12:50:00	234	0.395			
2011-02-18 13:00:00	256	0.436			
2011-02-18 13:10:00	250	0.476			
2011-02-18 13:20:00	239	0.515			
2011-02-18 13:30:00	257	0.555			
2011-02-18 13:40:00	252	0.597			
2011-02-18 13:50:00	230	0.634			
2011-02-18 14:00:00	209	0.667			
2011-02-18 14:10:00	201	0.7			
2011-02-18 14:20:00	186	0.73			
2011-02-18 14:30:00	180	0.759			
2011-02-18 14:40:00	157	0.785			
2011-02-18 14:50:00	136	0.807			
2011-02-18 15:00:00	96	0.822			
2011-02-18 15:10:00	87	0.836			
2011-02-18 15:20:00	79	0.849			
2011-02-18 15:30:00	76	0.862			
2011-02-18 15:40:00	65	0.872			
2011-02-18 15:50:00	69	0.883			
2011-02-18 16:00:00	59	0.893			
2011-02-18 16:10:00	59	0.903			
2011-02-18 16:20:00	39	0.909			
2011-02-18 16:30:00		0.909			
2011-02-18 16:40:00		0.909			
2011-02-18 16:50:00		0.909			
2011-02-18 17:00:00		0.909			
2011-02-18 17:10:00		0.909			
2011-02-18 17:20:00		0.909			
2011-02-18 17:30:00		0.909			
2011-02-19 08:10:00					
2011-02-19 08:20:00					
2011-02-19 08:30:00					
2011-02-19 08:40:00	3				
2011-02-19 08:50:00	95				
2011-02-19 09:00:00	153				
2011-02-19 09:10:00	235				
2011-02-19 09:20:00	317				
2011-02-19 09:30:00	389	0.116			
2011-02-19 09:40:00	463	0.266			
2011-02-19 09:50:00	679	0.375			
2011-02-19 10:00:00	786	0.501			
2011-02-19 10:10:00	854	0.639			
2011-02-19 10:20:00	939	0.788			
2011-02-19 10:30:00	1063	0.959			
2011-02-19 10:40:00	1122	1.138			
2011-02-19 10:50:00	1088	1.313			
2011-02-19 11:00:00	1380	1.536			
2011-02-19 11:10:00	1752	1.816			
2011-02-19 11:20:00	2077	2.148			
2011-02-19 11:30:00	2362	2.526			
2011-02-19 11:40:00	2720	2.961			
2011-02-19 11:50:00	3067	3.453			
2011-02-19 12:00:00	3436	4.003			
2011-02-19 12:10:00	3760	4.607			
2011-02-19 12:20:00	4117	5.268			
2011-02-19 12:30:00	4087	5.919			
2011-02-19 12:40:00	4027	6.571			
2011-02-19 12:50:00	4192	7.243			
2011-02-19 13:00:00	4599	7.979			
2011-02-19 13:10:00	4752	8.74			
2011-02-19 13:20:00	4706	9.494			
2011-02-19 13:30:00	4695	10.245			
2011-02-19 13:40:00	4595	10.978			
2011-02-19 13:50:00	4452	11.69			
2011-02-19 14:00:00	4353	12.386			
2011-02-19 14:10:00	4206	13.06			
2011-02-19 14:20:00	4046	13.706			
2011-02-19 14:30:00	3850	14.321			
2011-02-19 14:40:00	3657	14.908			
2011-02-19 14:50:00	3446	15.457			
2011-02-19 15:00:00	3233	15.974			
2011-02-19 15:10:00	3023	16.458			
2011-02-19 15:20:00	2742	16.896			
2011-02-19 15:30:00	2492	17.296			
2011-02-19 15:40:00	2248	17.654			
2011-02-19 15:50:00	1995	17.974			
2011-02-19 16:00:00	1734	18.251			
2011-02-19 16:10:00	1471	18.487			
2011-02-19 16:20:00	1122	18.666			
2011-02-19 16:30:00	785	18.791			
2011-02-19 16:40:00	536	18.877			
2011-02-19 16:50:00	255	18.917			
2011-02-19 17:00:00	133	18.938			
2011-02-19 17:10:00	96	18.954			
2011-02-19 17:20:00	67	18.965			
2011-02-19 17:30:00	26	18.97			
2011-02-19 17:40:00		18.97			
2011-02-19 17:50:00		18.97			
2011-02-19 18:00:00		18.97			
2011-02-19 18:10:00		18.97			
2011-02-20 07:50:00					
2011-02-20 08:00:00					
2011-02-20 08:10:00	47				
2011-02-20 08:20:00	141				
2011-02-20 08:30:00	192				
2011-02-20 08:40:00	275				
2011-02-20 08:50:00	374				
2011-02-20 09:00:00	446	0.237			
2011-02-20 09:10:00	566	0.328			
2011-02-20 09:20:00	728	0.445			
2011-02-20 09:30:00	1197	0.637			
2011-02-20 09:40:00	1336	0.851			
2011-02-20 09:50:00	1309	1.061			
2011-02-20 10:00:00	1180	1.25			
2011-02-20 10:10:00	1261	1.45			
2011-02-20 10:20:00	1529	1.694			
2011-02-20 10:30:00	2003	2.014			
2011-02-20 10:40:00	2675	2.447			
2011-02-20 10:50:00	4112	3.104			
2011-02-20 11:00:00	4331	3.799			
2011-02-20 11:10:00	4361	4.493			
2011-02-20 11:20:00	4698	5.247			
2011-02-20 11:30:00	5043	6.053			
2011-02-20 11:40:00	5170	6.88			
2011-02-20 11:50:00	5247	7.72			
2011-02-20 12:00:00	5289	8.565			
2011-02-20 12:10:00	5276	9.409			
2011-02-20 12:20:00	5313	10.258			
2011-02-20 12:30:00	5113	11.08			
2011-02-20 12:40:00	5067	11.885			
2011-02-20 12:50:00	4645	12.63			
2011-02-20 13:00:00	4839	13.405			
2011-02-20 13:10:00	4715	14.158			
2011-02-20 13:20:00	4550	14.886			
2011-02-20 13:30:00	4411	15.594			
2011-02-20 13:40:00	4239	16.27			
2011-02-20 13:50:00	3870	16.89			
2011-02-20 14:00:00	3707	17.481			
2011-02-20 14:10:00	3459	18.036			
2011-02-20 14:20:00	3509	18.596			
2011-02-20 14:30:00	3574	19.17			
2011-02-20 14:40:00	3277	19.693			
2011-02-20 14:50:00	3467	20.248			
2011-02-20 15:00:00	3225	20.764			
2011-02-20 15:10:00	3114	21.261			
2011-02-20 15:20:00	2902	21.726			
2011-02-20 15:30:00	2615	22.144			
2011-02-20 15:40:00	2351	22.521			
2011-02-20 15:50:00	2089	22.853			
2011-02-20 16:00:00	1822	23.146			
2011-02-20 16:10:00	1551	23.392			
2011-02-20 16:20:00	1238	23.59			
2011-02-20 16:30:00	850	23.727			
2011-02-20 16:40:00	579	23.82			
2011-02-20 16:50:00	309	23.87			
2011-02-20 17:00:00	150	23.894			
2011-02-20 17:10:00	94	23.909			
2011-02-20 17:20:00	65	23.92			
2011-02-20 17:30:00	44	23.928			
2011-02-20 17:40:00	8	23.929			
2011-02-20 17:50:00		23.929			
2011-02-20 18:00:00		23.929			
2011-02-20 18:10:00		23.929			
2011-02-21 07:50:00					
2011-02-21 08:00:00					
2011-02-21 08:10:00	30				
2011-02-21 08:20:00	106				
2011-02-21 08:30:00	162				
2011-02-21 08:40:00	323				
2011-02-21 08:50:00	494				
2011-02-21 09:00:00	846	0.314			
2011-02-21 09:10:00	1117	0.494			
2011-02-21 09:20:00	1446	0.727			
2011-02-21 09:30:00	1878	1.026			
2011-02-21 09:40:00	2010	1.35			
2011-02-21 09:50:00	2490	1.748			
2011-02-21 10:00:00	3106	2.246			
2011-02-21 10:10:00	3823	2.855			
2011-02-21 10:20:00	4085	3.51			
2011-02-21 10:30:00	4150	4.175			
2011-02-21 10:40:00	4058	4.822			
2011-02-21 10:50:00	4418	5.527			
2011-02-21 11:00:00	3049	6.015			
2011-02-21 11:10:00	2312	6.387			
2011-02-21 11:20:00	2244	6.745			
2011-02-21 11:30:00	1923	7.049			
2011-02-21 11:40:00	1265	7.253			
2011-02-21 11:50:00	1154	7.438			
2011-02-21 12:00:00	1114	7.615			
2011-02-21 12:10:00	981	7.774			
2011-02-21 12:20:00	1158	7.959			
2011-02-21 12:30:00	1449	8.19			
2011-02-21 12:40:00	1327	8.403			
2011-02-21 12:50:00	1583	8.658			
2011-02-21 13:00:00	1635	8.917			
2011-02-21 13:10:00	1327	9.13			
2011-02-21 13:20:00	1145	9.313			
2011-02-21 13:30:00	1156	9.499			
2011-02-21 13:40:00	1198	9.69			
2011-02-21 13:50:00	1136	9.873			
2011-02-21 14:00:00	1078	10.046			
2011-02-21 14:10:00	1117	10.226			
2011-02-21 14:20:00	926	10.374			
2011-02-21 14:30:00	816	10.504			
2011-02-21 14:40:00	810	10.634			
2011-02-21 14:50:00	975	10.791			
2011-02-21 15:00:00	1023	10.954			
2011-02-21 15:10:00	1141	11.137			
2011-02-21 15:20:00	720	11.253			
2011-02-21 15:30:00	513	11.334			
2011-02-21 15:40:00	463	11.409			
2011-02-21 15:50:00	393	11.471			
2011-02-21 16:00:00	417	11.538			
2011-02-21 16:10:00	491	11.617			
2011-02-21 16:20:00	453	11.69			
2011-02-21 16:30:00	416	11.757			
2011-02-21 16:40:00	236	11.794			
2011-02-21 16:50:00	134	11.815			
2011-02-21 17:00:00	104	11.833			
2011-02-21 17:10:00	103	11.849			
2011-02-21 17:20:00	49	11.858			
2011-02-21 17:30:00	19	11.861			
2011-02-21 17:40:00		11.861			
2011-02-21 17:50:00		11.861			
2011-02-21 18:00:00		11.861			
2011-02-22 08:00:00					
2011-02-22 08:10:00					
2011-02-22 08:20:00					
2011-02-22 08:30:00	39				
2011-02-22 08:40:00	76				
2011-02-22 08:50:00	148				
2011-02-22 09:00:00	234				
2011-02-22 09:10:00	381				
2011-02-22 09:20:00	444	0.119			
2011-02-22 09:30:00	573	0.303			
2011-02-22 09:40:00	577	0.397			
2011-02-22 09:50:00	620	0.495			
2011-02-22 10:00:00	768	0.618			
2011-02-22 10:10:00	760	0.742			
2011-02-22 10:20:00	765	0.864			
2011-02-22 10:30:00	721	0.98			
2011-02-22 10:40:00	970	1.136			
2011-02-22 10:50:00	969	1.291			
2011-02-22 11:00:00	932	1.44			
2011-02-22 11:10:00	1214	1.635			
2011-02-22 11:20:00	1090	1.81			
2011-02-22 11:30:00	1081	1.982			
2011-02-22 11:40:00	982	2.14			
2011-02-22 11:50:00	895	2.283			
2011-02-22 12:00:00	1065	2.453			
2011-02-22 12:10:00	1048	2.621			
2011-02-22 12:20:00	1141	2.805			
2011-02-22 12:30:00	1012	2.967			
2011-02-22 12:40:00	923	3.115			
2011-02-22 12:50:00	832	3.248			
2011-02-22 13:00:00	960	3.402			
2011-02-22 13:10:00	1044	3.569			
2011-02-22 13:20:00	924	3.717			
2011-02-22 13:30:00	842	3.853			
2011-02-22 13:40:00	917	3.999			
2011-02-22 13:50:00	859	4.137			
2011-02-22 14:00:00	905	4.281			
2011-02-22 14:10:00	692	4.396			
2011-02-22 14:20:00	802	4.525			
2011-02-22 14:30:00	685	4.635			
2011-02-22 14:40:00	819	4.766			
2011-02-22 14:50:00	682	4.876			
2011-02-22 15:00:00	498	4.955			
2011-02-22 15:10:00	560	5.045			
2011-02-22 15:20:00	500	5.126			
2011-02-22 15:30:00	541	5.212			
2011-02-22 15:40:00	414	5.279			
2011-02-22 15:50:00	429	5.348			
2011-02-22 16:00:00	412	5.414			
2011-02-22 16:10:00	342	5.469			
2011-02-22 16:20:00	321	5.52			
2011-02-22 16:30:00	233	5.558			
2011-02-22 16:40:00	185	5.588			
2011-02-22 16:50:00	179	5.617			
2011-02-22 17:00:00	139	5.638			
2011-02-22 17:10:00	79	5.652			
2011-02-22 17:20:00	68	5.663			
2011-02-22 17:30:00	44	5.67			
2011-02-22 17:40:00		5.67			
2011-02-22 17:50:00		5.67			
2011-02-22 18:00:00		5.67			
2011-02-23 07:50:00					
2011-02-23 08:00:00	11				
2011-02-23 08:10:00	86				
2011-02-23 08:20:00	109				
2011-02-23 08:30:00	156				
2011-02-23 08:40:00	199				
2011-02-23 08:50:00	254				
2011-02-23 09:00:00	295	0.101			
2011-02-23 09:10:00	406	0.244			
2011-02-23 09:20:00	517	0.327			
2011-02-23 09:30:00	964	0.483			
2011-02-23 09:40:00	1439	0.715			
2011-02-23 09:50:00	1753	0.993			
2011-02-23 10:00:00	1478	1.231			
2011-02-23 10:10:00	2662	1.644			
2011-02-23 10:20:00	2165	1.988			
2011-02-23 10:30:00	1560	2.239			
2011-02-23 10:40:00	1550	2.486			
2011-02-23 10:50:00	1391	2.71			
2011-02-23 11:00:00	1342	2.924			
2011-02-23 11:10:00	1388	3.148			
2011-02-23 11:20:00	1359	3.364			
2011-02-23 11:30:00	1450	3.597			
2011-02-23 11:40:00	1475	3.832			
2011-02-23 11:50:00	1451	4.065			
2011-02-23 12:00:00	1485	4.303			
2011-02-23 12:10:00	1466	4.537			
2011-02-23 12:20:00	1453	4.771			
2011-02-23 12:30:00	1385	4.992			
2011-02-23 12:40:00	1351	5.208			
2011-02-23 12:50:00	1437	5.439			
2011-02-23 13:00:00	1499	5.679			
2011-02-23 13:10:00	1418	5.905			
2011-02-23 13:20:00	1377	6.125			
2011-02-23 13:30:00	1424	6.354			
2011-02-23 13:40:00	1468	6.589			
2011-02-23 13:50:00	1562	6.838			
2011-02-23 14:00:00	1603	7.095			
2011-02-23 14:10:00	1637	7.358			
2011-02-23 14:20:00	1545	7.606			
2011-02-23 14:30:00	1646	7.868			
2011-02-23 14:40:00	1394	8.091			
2011-02-23 14:50:00	1139	8.273			
2011-02-23 15:00:00	939	8.423			
2011-02-23 15:10:00	876	8.564			
2011-02-23 15:20:00	785	8.69			
2011-02-23 15:30:00	646	8.792			
2011-02-23 15:40:00	508	8.874			
2011-02-23 15:50:00	424	8.942			
2011-02-23 16:00:00	389	9.005			
2011-02-23 16:10:00	354	9.062			
2011-02-23 16:20:00	328	9.115			
2011-02-23 16:30:00	283	9.161			
2011-02-23 16:40:00	236	9.198			
2011-02-23 16:50:00	195	9.229			
2011-02-23 17:00:00	129	9.25			
2011-02-23 17:10:00	111	9.268			
2011-02-23 17:20:00	74	9.281			
2011-02-23 17:30:00	4	9.282			
2011-02-23 17:40:00		9.282			
2011-02-23 17:50:00		9.282			
2011-02-23 18:00:00		9.282			
2011-02-24 08:00:00					
2011-02-24 08:10:00					
2011-02-24 08:20:00					
2011-02-24 08:30:00	5				
2011-02-24 08:40:00	25				
2011-02-24 08:50:00	95				
2011-02-24 09:00:00	155				
2011-02-24 09:10:00	195				
2011-02-24 09:20:00	227				
2011-02-24 09:30:00	299				
2011-02-24 09:40:00	363	0.219			
2011-02-24 09:50:00	386	0.281			
2011-02-24 10:00:00	409	0.347			
2011-02-24 10:10:00	437	0.418			
2011-02-24 10:20:00	448	0.49			
2011-02-24 10:30:00	468	0.566			
2011-02-24 10:40:00	517	0.648			
2011-02-24 10:50:00	583	0.742			
2011-02-24 11:00:00	629	0.843			
2011-02-24 11:10:00	667	0.95			
2011-02-24 11:20:00	696	1.062			
2011-02-24 11:30:00	714	1.176			
2011-02-24 11:40:00	733	1.294			
2011-02-24 11:50:00	765	1.416			
2011-02-24 12:00:00	741	1.535			
2011-02-24 12:10:00	820	1.666			
2011-02-24 12:20:00	894	1.81			
2011-02-24 12:30:00	1086	1.985			
2011-02-24 12:40:00	1440	2.215			
2011-02-24 12:50:00	1487	2.453			
2011-02-24 13:00:00	1645	2.716			
2011-02-24 13:10:00	1915	3.023			
2011-02-24 13:20:00	1690	3.295			
2011-02-24 13:30:00	1607	3.552			
2011-02-24 13:40:00	1547	3.799			
2011-02-24 13:50:00	1407	4.024			
2011-02-24 14:00:00	1493	4.263			
2011-02-24 14:10:00	2108	4.595			
2011-02-24 14:20:00	2073	4.927			
2011-02-24 14:30:00	1747	5.206			
2011-02-24 14:40:00	1147	5.389			
2011-02-24 14:50:00	882	5.531			
2011-02-24 15:00:00	680	5.64			
2011-02-24 15:10:00	618	5.739			
2011-02-24 15:20:00	447	5.811			
2011-02-24 15:30:00	451	5.883			
2011-02-24 15:40:00	488	5.961			
2011-02-24 15:50:00	524	6.045			
2011-02-24 16:00:00	626	6.145			
2011-02-24 16:10:00	498	6.225			
2011-02-24 16:20:00	509	6.306			
2011-02-24 16:30:00	352	6.363			
2011-02-24 16:40:00	214	6.398			
2011-02-24 16:50:00	164	6.424			
2011-02-24 17:00:00	132	6.445			
2011-02-24 17:10:00	113	6.462			
2011-02-24 17:20:00	92	6.477			
2011-02-24 17:30:00	41	6.485			
2011-02-24 17:40:00	10	6.486			
2011-02-24 17:50:00		6.486			
2011-02-24 18:00:00		6.486			
2011-02-24 18:10:00		6.486			
2011-02-25 08:00:00					
2011-02-25 08:10:00	21				
2011-02-25 08:20:00	145				
2011-02-25 08:30:00	316				
2011-02-25 08:40:00	472				
2011-02-25 08:50:00	825	0.286			
2011-02-25 09:00:00	555	0.374			
2011-02-25 09:10:00	726	0.492			
2011-02-25 09:20:00	614	0.59			
2011-02-25 09:30:00	442	0.661			
2011-02-25 09:40:00	387	0.723			
2011-02-25 09:50:00	732	0.842			
2011-02-25 10:00:00	484	0.919			
2011-02-25 10:10:00	921	1.06			
2011-02-25 10:20:00	2818	1.511			
2011-02-25 10:30:00	3932	2.14			
2011-02-25 10:40:00	2077	2.47			
2011-02-25 10:50:00	1759	2.753			
2011-02-25 11:00:00	3082	3.251			
2011-02-25 11:10:00	4314	3.937			
2011-02-25 11:20:00	3173	4.447			
2011-02-25 11:30:00	2719	4.882			
2011-02-25 11:40:00	5132	5.705			
2011-02-25 11:50:00	2596	6.121			
2011-02-25 12:00:00	1773	6.404			
2011-02-25 12:10:00	1547	6.652			
2011-02-25 12:20:00	1287	6.857			
2011-02-25 12:30:00	1062	7.027			
2011-02-25 12:40:00	1065	7.198			
2011-02-25 12:50:00	1001	7.359			
2011-02-25 13:00:00	1129	7.54			
2011-02-25 13:10:00	952	7.693			
2011-02-25 13:20:00	846	7.827			
2011-02-25 13:30:00	725	7.944			
2011-02-25 13:40:00	860	8.082			
2011-02-25 13:50:00	874	8.222			
2011-02-25 14:00:00	888	8.364			
2011-02-25 14:10:00	1004	8.524			
2011-02-25 14:20:00	1076	8.696			
2011-02-25 14:30:00	804	8.825			
2011-02-25 14:40:00	844	8.96			
2011-02-25 14:50:00	702	9.072			
2011-02-25 15:00:00	706	9.186			
2011-02-25 15:10:00	556	9.274			
2011-02-25 15:20:00	401	9.339			
2011-02-25 15:30:00	405	9.404			
2011-02-25 15:40:00	401	9.467			
2011-02-25 15:50:00	179	9.497			
2011-02-25 16:00:00	122	9.516			
2011-02-25 16:10:00	147	9.54			
2011-02-25 16:20:00	251	9.581			
2011-02-25 16:30:00	233	9.618			
2011-02-25 16:40:00	187	9.648			
2011-02-25 16:50:00	164	9.675			
2011-02-25 17:00:00	113	9.693			
2011-02-25 17:10:00	89	9.707			
2011-02-25 17:20:00	56	9.716			
2011-02-25 17:30:00	28	9.721			
2011-02-25 17:40:00		9.721			
2011-02-25 17:50:00		9.721			
2011-02-25 18:00:00		9.721			
2011-02-26 08:40:00					
2011-02-26 08:50:00					
2011-02-26 09:00:00					
2011-02-26 09:10:00					
2011-02-26 09:20:00	2				
2011-02-26 09:30:00	70				
2011-02-26 09:40:00	121				
2011-02-26 09:50:00	162				
2011-02-26 10:00:00	165				
2011-02-26 10:10:00	131				
2011-02-26 10:20:00	98				
2011-02-26 10:30:00	141				
2011-02-26 10:40:00	147	0.106			
2011-02-26 10:50:00	162	0.121			
2011-02-26 11:00:00	203	0.141			
2011-02-26 11:10:00	211	0.161			
2011-02-26 11:20:00	166	0.287			
2011-02-26 11:30:00	198	0.319			
2011-02-26 11:40:00	180	0.348			
2011-02-26 11:50:00	134	0.369			
2011-02-26 12:00:00	146	0.394			
2011-02-26 12:10:00	193	0.425			
2011-02-26 12:20:00	220	0.461			
2011-02-26 12:30:00	245	0.5			
2011-02-26 12:40:00	253	0.54			
2011-02-26 12:50:00	246	0.58			
2011-02-26 13:00:00	220	0.615			
2011-02-26 13:10:00	217	0.651			
2011-02-26 13:20:00	220	0.686			
2011-02-26 13:30:00	273	0.73			
2011-02-26 13:40:00	299	0.778			
2011-02-26 13:50:00	235	0.815			
2011-02-26 14:00:00	220	0.851			
2011-02-26 14:10:00	305	0.9			
2011-02-26 14:20:00	265	0.941			
2011-02-26 14:30:00	228	0.978			
2011-02-26 14:40:00	218	1.013			
2011-02-26 14:50:00	251	1.054			
2011-02-26 15:00:00	241	1.093			
2011-02-26 15:10:00	126	1.112			
2011-02-26 15:20:00	127	1.133			
2011-02-26 15:30:00	156	1.158			
2011-02-26 15:40:00	161	1.185			
2011-02-26 15:50:00	143	1.208			
2011-02-26 16:00:00	142	1.23			
2011-02-26 16:10:00	173	1.259			
2011-02-26 16:20:00	145	1.282			
2011-02-26 16:30:00	118	1.301			
2011-02-26 16:40:00	77	1.314			
2011-02-26 16:50:00	79	1.327			
2011-02-26 17:00:00	76	1.339			
2011-02-26 17:10:00	60	1.349			
2011-02-26 17:20:00	4	1.35			
2011-02-26 17:30:00		1.35			
2011-02-26 17:40:00		1.35			
2011-02-26 17:50:00		1.35			
2011-02-26 18:00:00		1.35			
2011-02-26 18:10:00		1.35			
2011-02-27 07:50:00					
2011-02-27 08:00:00					
2011-02-27 08:10:00					
2011-02-27 08:20:00	40				
2011-02-27 08:30:00	72				
2011-02-27 08:40:00	102				
2011-02-27 08:50:00	151				
2011-02-27 09:00:00	143				
2011-02-27 09:10:00	152				
2011-02-27 09:20:00	182				
2011-02-27 09:30:00	60				
2011-02-27 09:40:00	2				
2011-02-27 09:50:00	75				
2011-02-27 10:00:00	134	0.11			
2011-02-27 10:10:00	159	0.125			
2011-02-27 10:20:00	200	0.143			
2011-02-27 10:30:00	281	0.282			
2011-02-27 10:40:00	508	0.364			
2011-02-27 10:50:00	473	0.439			
2011-02-27 11:00:00	228	0.475			
2011-02-27 11:10:00	149	0.5			
2011-02-27 11:20:00	264	0.543			
2011-02-27 11:30:00	953	0.695			
2011-02-27 11:40:00	580	0.788			
2011-02-27 11:50:00	422	0.855			
2011-02-27 12:00:00	355	0.912			
2011-02-27 12:10:00	327	0.965			
2011-02-27 12:20:00	437	1.035			
2011-02-27 12:30:00	531	1.12			
2011-02-27 12:40:00	577	1.213			
2011-02-27 12:50:00	419	1.281			
2011-02-27 13:00:00	341	1.335			
2011-02-27 13:10:00	351	1.391			
2011-02-27 13:20:00	381	1.452			
2011-02-27 13:30:00	326	1.505			
2011-02-27 13:40:00	307	1.554			
2011-02-27 13:50:00	297	1.602			
2011-02-27 14:00:00	251	1.642			
2011-02-27 14:10:00	292	1.689			
2011-02-27 14:20:00	238	1.728			
2011-02-27 14:30:00	211	1.761			
2011-02-27 14:40:00	229	1.798			
2011-02-27 14:50:00	221	1.834			
2011-02-27 15:00:00	187	1.864			
2011-02-27 15:10:00	175	1.892			
2011-02-27 15:20:00	95	1.907			
2011-02-27 15:30:00		1.908			
2011-02-27 15:40:00	11	1.91			
2011-02-27 15:50:00	73	1.922			
2011-02-27 16:00:00	47	1.929			
2011-02-27 16:10:00	46	1.937			
2011-02-27 16:20:00	46	1.944			
2011-02-27 16:30:00	39	1.95			
2011-02-27 16:40:00	37	1.956			
2011-02-27 16:50:00	25	1.96			
2011-02-27 17:00:00		1.96			
2011-02-27 17:10:00		1.96			
2011-02-27 17:20:00		1.96			
2011-02-27 17:30:00		1.96			
2011-02-27 17:40:00		1.96			
2011-02-27 17:50:00		1.96			
2011-02-28 07:50:00					
2011-02-28 08:00:00					
2011-02-28 08:10:00					
2011-02-28 08:20:00	37				
2011-02-28 08:30:00	55				
2011-02-28 08:40:00	54				
2011-02-28 08:50:00	72				
2011-02-28 09:00:00	97				
2011-02-28 09:10:00	122				
2011-02-28 09:20:00	158				
2011-02-28 09:30:00	205				
2011-02-28 09:40:00	225				
2011-02-28 09:50:00	222	0.116			
2011-02-28 10:00:00	240	0.241			
2011-02-28 10:10:00	257	0.281			
2011-02-28 10:20:00	273	0.326			
2011-02-28 10:30:00	283	0.371			
2011-02-28 10:40:00	318	0.422			
2011-02-28 10:50:00	334	0.477			
2011-02-28 11:00:00	332	0.53			
2011-02-28 11:10:00	327	0.583			
2011-02-28 11:20:00	352	0.64			
2011-02-28 11:30:00	363	0.697			
2011-02-28 11:40:00	349	0.754			
2011-02-28 11:50:00	329	0.807			
2011-02-28 12:00:00	314	0.857			
2011-02-28 12:10:00	333	0.91			
2011-02-28 12:20:00	351	0.966			
2011-02-28 12:30:00	352	1.023			
2011-02-28 12:40:00	366	1.082			
2011-02-28 12:50:00	441	1.152			
2011-02-28 13:00:00	474	1.228			
2011-02-28 13:10:00	486	1.306			
2011-02-28 13:20:00	467	1.381			
2011-02-28 13:30:00	389	1.444			
2011-02-28 13:40:00	380	1.505			
2011-02-28 13:50:00	423	1.574			
2011-02-28 14:00:00	537	1.659			
2011-02-28 14:10:00	486	1.737			
2011-02-28 14:20:00	527	1.821			
